FAKE_IIN;FLREQUESTDATE;FLQUEUEDATE;FLCATEGORY;FLSUBCATEGORY;FLQUEUENUMBER;N_APPLICATIONS;IN_FL;ADDRESS_REGISTRATION_STATUS;REGION_APPLICANT;REAL_ESTATE_STATUS;DEAD_STATUS;N_CRITERIA_FAILED;STATUS_FAILED;SK_FAMILY_ID;FAMILY_CAT_NEW;CNT_MEM;SDU_LOAD_IN_DT
275548214408;2023-12-20 08:13:57;2021-06-05 08:13:57;Многодетные семьи;Пенсионеры по возрасту;8204;5;ИИН есть в реестре ФЛ;Есть прописка;Астана;Есть недвижимость;Живой;0;Не соответствует;58016682;C;2;2025-06-16 23:25:18
206955246521;2024-12-21 20:15:55;2022-03-17 20:15:55;Пенсионеры;Семьи с детьми-инвалидами;6176;1;ИИН есть в реестре ФЛ;Есть прописка;Шымкент;Есть недвижимость;Живой;0;Соответствует;37920426;B;7;2025-06-22 18:01:08
559231250261;2024-05-25 09:40:25;2023-07-14 09:40:25;Социально-уязвимые;Малообеспеченные;968;2;ИИН есть в реестре ФЛ;Есть прописка;Астана;Нет недвижимости;Живой;1;Частично соответствует;63606108;D;8;2025-06-05 20:05:50
628123397755;2025-06-18 10:27:41;2023-08-21 10:27:41;Неполные семьи;Пенсионеры по возрасту;2883;5;ИИН есть в реестре ФЛ;Есть прописка;Кызылординская;Нет недвижимости;Живой;3;Не соответствует;43187457;B;8;2025-06-03 22:11:55
940749503816;2025-04-02 15:53:16;2024-05-07 15:53:16;Неполные семьи;Неполная семья;8768;3;ИИН есть в реестре ФЛ;Есть прописка;Жамбылская;Нет недвижимости;Живой;3;Не соответствует;59168078;A;10;2025-06-14 02:26:19
928943138549;2025-01-20 21:38:25;2024-11-27 21:38:25;Социально-уязвимые;Пенсионеры по возрасту;2960;1;ИИН есть в реестре ФЛ;Есть прописка;Атырауская;Нет недвижимости;Живой;3;Частично соответствует;21973870;B;2;2025-06-11 07:46:30
354322173062;2023-12-03 03:10:24;2022-01-03 03:10:24;Пенсионеры;Неполная семья;9052;2;ИИН есть в реестре ФЛ;Нет прописки;Кызылординская;Нет недвижимости;Умер;2;Не соответствует;22994044;C;6;2025-06-06 08:25:11
610539515227;2024-08-22 13:24:52;2022-09-11 13:24:52;Пенсионеры;Семьи с детьми-инвалидами;6389;1;ИИН есть в реестре ФЛ;Есть прописка;ЗКО;Есть недвижимость;Умер;2;Частично соответствует;76564809;C;4;2025-06-13 02:38:50
703005088725;2023-06-25 08:00:39;2019-07-20 08:00:39;Госслужащие;Малообеспеченные;1389;3;ИИН есть в реестре ФЛ;Нет прописки;Астана;Есть недвижимость;Живой;0;Соответствует;36377486;C;6;2025-06-05 16:44:39
668652401811;2025-01-10 16:13:25;2024-05-29 16:13:25;Госслужащие;Малообеспеченные;3294;2;ИИН есть в реестре ФЛ;Нет прописки;Алматинская;Есть недвижимость;Умер;3;Соответствует;47834823;A;1;2025-06-06 04:24:04
752441845449;2023-09-16 22:37:40;2021-08-31 22:37:40;Пенсионеры;Лица с инвалидностью;3467;2;ИИН есть в реестре ФЛ;Есть прописка;Шымкент;Есть недвижимость;Живой;0;Соответствует;32061611;C;7;2025-06-18 07:09:57
612660081877;2023-11-05 21:35:43;2020-05-30 21:35:43;Госслужащие;Малообеспеченные;56;3;ИИН есть в реестре ФЛ;Есть прописка;Алматинская;Есть недвижимость;Живой;2;Не соответствует;51901308;D;5;2025-06-10 01:44:44
667551928090;2024-08-04 04:41:00;2020-11-21 04:41:00;Госслужащие;Пенсионеры по возрасту;1073;3;ИИН есть в реестре ФЛ;Нет прописки;Абайская;Нет недвижимости;Живой;1;Не соответствует;95871496;A;7;2025-06-11 22:12:53
244070740417;2023-12-04 07:59:38;2020-01-27 07:59:38;Неполные семьи;Малообеспеченные;9013;1;ИИН есть в реестре ФЛ;Есть прописка;Актюбинская;Нет недвижимости;Живой;1;Соответствует;85386703;A;9;2025-06-12 22:06:52
604712317887;2023-09-20 15:30:29;2022-09-11 15:30:29;Социально-уязвимые;Семьи с детьми-инвалидами;6427;1;ИИН есть в реестре ФЛ;Есть прописка;Жетысуская;Есть недвижимость;Умер;0;Соответствует;29103728;D;1;2025-06-10 22:52:32
927028111524;2023-11-14 19:48:34;2020-08-07 19:48:34;Госслужащие;Малообеспеченные;4457;5;ИИН есть в реестре ФЛ;Нет прописки;Алматы;Нет недвижимости;Умер;1;Соответствует;55131893;D;1;2025-05-27 11:44:06
596875740425;2025-02-26 14:38:31;2025-01-13 14:38:31;Пенсионеры;Малообеспеченные;8379;3;ИИН есть в реестре ФЛ;Есть прописка;Актюбинская;Есть недвижимость;Умер;2;Не соответствует;19683288;B;4;2025-05-27 16:20:27
387418369920;2024-05-26 08:05:10;2021-05-20 08:05:10;Госслужащие;Лица с инвалидностью;9607;3;ИИН есть в реестре ФЛ;Нет прописки;Костанайская;Нет недвижимости;Умер;1;Соответствует;41718490;B;10;2025-06-06 06:23:27
942887906818;2024-11-16 02:07:44;2024-03-07 02:07:44;Социально-уязвимые;Неполная семья;1619;3;ИИН есть в реестре ФЛ;Есть прописка;Алматы;Есть недвижимость;Живой;1;Частично соответствует;46406566;B;9;2025-05-29 23:32:00
512253659924;2024-07-31 05:01:33;2021-10-07 05:01:33;Госслужащие;Семьи с детьми-инвалидами;9878;5;ИИН есть в реестре ФЛ;Нет прописки;Астана;Есть недвижимость;Умер;0;Частично соответствует;22061073;C;5;2025-06-22 16:42:52
545364200751;2025-04-11 14:13:51;2023-05-19 14:13:51;Пенсионеры;Лица с инвалидностью;2661;1;ИИН есть в реестре ФЛ;Нет прописки;Атырауская;Нет недвижимости;Умер;1;Не соответствует;71045555;B;8;2025-06-11 02:03:30
789124287810;2024-02-26 22:24:42;2021-02-16 22:24:42;Социально-уязвимые;Семьи с детьми-инвалидами;1108;4;ИИН есть в реестре ФЛ;Нет прописки;Алматинская;Есть недвижимость;Живой;2;Частично соответствует;97630957;D;6;2025-05-25 21:57:26
138995021923;2024-07-27 02:01:55;2021-07-24 02:01:55;Неполные семьи;Неполная семья;7316;1;ИИН есть в реестре ФЛ;Нет прописки;Шымкент;Есть недвижимость;Умер;2;Частично соответствует;52535615;C;5;2025-06-19 17:27:11
277814233761;2024-12-09 16:46:03;2022-04-18 16:46:03;Неполные семьи;Малообеспеченные;6983;1;ИИН есть в реестре ФЛ;Есть прописка;Кызылординская;Есть недвижимость;Умер;3;Соответствует;59663644;A;3;2025-06-19 17:49:44
851004931846;2023-07-20 15:33:47;2023-02-09 15:33:47;Социально-уязвимые;Пенсионеры по возрасту;379;5;ИИН есть в реестре ФЛ;Нет прописки;Улытауская;Есть недвижимость;Умер;2;Частично соответствует;67325876;A;6;2025-06-23 22:06:25
873550357181;2024-01-24 15:26:04;2020-08-15 15:26:04;Многодетные семьи;Неполная семья;9699;4;ИИН есть в реестре ФЛ;Есть прописка;Алматинская;Есть недвижимость;Умер;3;Не соответствует;56056335;C;1;2025-05-25 02:48:20
396213253857;2024-02-04 00:11:36;2023-09-21 00:11:36;Неполные семьи;Лица с инвалидностью;286;1;ИИН есть в реестре ФЛ;Есть прописка;Жетысуская;Есть недвижимость;Умер;3;Не соответствует;20529496;A;3;2025-05-26 22:16:32
136835110134;2024-11-02 00:36:49;2024-08-02 00:36:49;Пенсионеры;Пенсионеры по возрасту;6759;4;ИИН есть в реестре ФЛ;Есть прописка;Алматинская;Нет недвижимости;Умер;2;Не соответствует;35341346;A;4;2025-06-04 18:14:21
182383925741;2024-01-23 10:45:09;2020-09-08 10:45:09;Пенсионеры;Неполная семья;6051;2;ИИН есть в реестре ФЛ;Нет прописки;Мангистауская;Нет недвижимости;Живой;3;Соответствует;72182230;C;6;2025-06-08 20:10:59
507371554890;2025-01-04 12:17:00;2023-05-18 12:17:00;Многодетные семьи;Неполная семья;6629;5;ИИН есть в реестре ФЛ;Нет прописки;Мангистауская;Нет недвижимости;Живой;3;Соответствует;84657316;A;7;2025-06-23 05:29:02
528186207317;2024-05-22 23:09:28;2022-05-25 23:09:28;Социально-уязвимые;Малообеспеченные;860;5;ИИН есть в реестре ФЛ;Есть прописка;Карагандинская;Нет недвижимости;Умер;1;Частично соответствует;10015794;C;7;2025-06-02 01:39:50
269266972230;2024-11-27 21:38:50;2022-07-16 21:38:50;Пенсионеры;Лица с инвалидностью;5357;1;ИИН есть в реестре ФЛ;Есть прописка;Костанайская;Есть недвижимость;Умер;0;Частично соответствует;62046625;C;6;2025-06-03 03:18:42
