fake_iin_bin;appeal_id;reg_number;current_working_state;status_overdue;applicant_type;person_age;citizenship;gender;issue;appeal_type;region;start_dt;deadline;finish_dt;appeal_decision;month_name;mark
556702002530;36444045590185;ЖТ-2245-1825696;В работе;Завершено;Физическое лицо;30;КАЗАХСТАН;Мужской;Предпринимательство;Заявление;Жамбылская;2023-11-22 19:55:34;2023-12-08 19:55:34;2023-12-16 19:55:34;Рассмотрено;Март;Хорошо
186451933218;30452414341133;ЖТ-6974-8697848;В работе;Отказано;Юридическое лицо;57;РОССИЯ;Женский;Земельные отношения;Предложение;Жетысуская;2023-08-12 19:13:29;2023-09-08 19:13:29;2023-08-21 19:13:29;Рассмотрено;Июль;Хорошо
789374324814;22000989874345;ЖТ-9630-5270436;Завершено;На рассмотрении;Физическое лицо;39;КАЗАХСТАН;Мужской;Жилищный вопрос;Жалоба;Жетысуская;2024-06-10 11:33:59;2024-07-07 11:33:59;2024-06-21 11:33:59;Принять благоприятный акт;Ноябрь;
298355344128;58914359978765;ЖТ-9164-2301274;На рассмотрении;Отказано;Физическое лицо;51;РОССИЯ;Женский;Жилищный вопрос;Заявление;Алматы;2024-08-14 11:19:17;2024-08-30 11:19:17;2024-09-05 11:19:17;Рассмотрено;Январь;Хорошо
889916273223;11407744899432;ЖТ-1763-1919863;Завершено;На рассмотрении;Юридическое лицо;37;КАЗАХСТАН;Мужской;Предпринимательство;Заявление;Жетысуская;2024-04-15 16:42:45;2024-04-25 16:42:45;2024-04-26 16:42:45;Рассмотрено;Декабрь;Удовлетворительно
815894488704;61060822488087;ЖТ-5360-6223063;На рассмотрении;Завершено;Юридическое лицо;26;РОССИЯ;Мужской;Предпринимательство;Запрос;Актюбинская;2024-05-30 11:49:21;2024-06-16 11:49:21;2024-06-26 11:49:21;Предоставить ответ;Июль;Удовлетворительно
325358866424;79008754747137;ЖТ-7569-4298410;В работе;Отказано;Физическое лицо;53;КАЗАХСТАН;Женский;Социальное обеспечение;Предложение;СКО;2024-03-05 00:12:53;2024-03-27 00:12:53;2024-03-25 00:12:53;Отказ;Май;Удовлетворительно
112368958397;14972326310312;ЖТ-3273-0324827;Завершено;Отказано;Юридическое лицо;35;РОССИЯ;Мужской;Социальное обеспечение;Заявление;Жетысуская;2025-01-28 10:15:07;2025-02-25 10:15:07;2025-02-06 10:15:07;Предоставить ответ;Август;
324974411709;27919998895797;ЖТ-3561-1882038;В работе;Отказано;Физическое лицо;73;УЗБЕКИСТАН;Женский;Предпринимательство;Жалоба;ЗКО;2024-02-02 02:13:37;2024-03-01 02:13:37;2024-02-15 02:13:37;Рассмотрено;Декабрь;Удовлетворительно
571772386948;92006902418673;ЖТ-5862-1853111;Завершено;В работе;Юридическое лицо;21;УЗБЕКИСТАН;Мужской;Социальное обеспечение;Запрос;Туркестанская;2023-06-26 23:58:42;2023-07-25 23:58:42;2023-06-29 23:58:42;Предоставить ответ;Сентябрь;Хорошо
650458381231;21062814018579;ЖТ-7790-3666636;Отказано;В работе;Физическое лицо;53;КАЗАХСТАН;Женский;Предпринимательство;Жалоба;Жамбылская;2024-10-15 16:15:58;2024-11-04 16:15:58;2024-11-19 16:15:58;Рассмотрено;Сентябрь;
778340745683;77574024929072;ЖТ-2813-2659845;Завершено;На рассмотрении;Физическое лицо;27;РОССИЯ;Мужской;Земельные отношения;Заявление;Улытауская;2024-10-12 01:50:33;2024-11-03 01:50:33;2024-11-10 01:50:33;Рассмотрено;Август;Удовлетворительно
639808104730;16930406948166;ЖТ-2940-3753531;Отказано;На рассмотрении;Физическое лицо;26;КАЗАХСТАН;Мужской;Социальное обеспечение;Жалоба;Алматы;2023-07-02 00:19:59;2023-07-11 00:19:59;2023-07-22 00:19:59;Рассмотрено;Июль;Хорошо
878056090742;27752572793000;ЖТ-7567-1950305;В работе;На рассмотрении;Юридическое лицо;63;КАЗАХСТАН;Мужской;Здравоохранение;Предложение;Улытауская;2024-10-18 19:27:37;2024-11-09 19:27:37;2024-11-12 19:27:37;Рассмотрено;Май;
711838598965;74184255788302;ЖТ-1265-2494891;На рассмотрении;Отказано;Физическое лицо;18;КАЗАХСТАН;Мужской;Жилищный вопрос;Предложение;Костанайская;2024-04-13 19:51:50;2024-05-03 19:51:50;2024-05-03 19:51:50;Отказ;Ноябрь;Плохо
976860409654;94356263933585;ЖТ-8388-2015149;На рассмотрении;В работе;Физическое лицо;44;РОССИЯ;Женский;Предпринимательство;Запрос;ВКО;2024-06-24 04:30:02;2024-07-14 04:30:02;2024-07-25 04:30:02;Принять благоприятный акт;Июнь;Удовлетворительно
553104669049;90832436621738;ЖТ-1361-6576528;Завершено;На рассмотрении;Юридическое лицо;69;КАЗАХСТАН;Женский;Предпринимательство;Предложение;Кызылординская;2024-05-30 13:49:22;2024-06-12 13:49:22;2024-06-19 13:49:22;Предоставить ответ;Март;Удовлетворительно
873669113439;64429050553513;ЖТ-1954-9029484;Завершено;В работе;Юридическое лицо;32;РОССИЯ;Женский;Жилищный вопрос;Предложение;Жамбылская;2025-04-13 15:24:56;2025-04-26 15:24:56;2025-04-19 15:24:56;Принять благоприятный акт;Октябрь;Удовлетворительно
307431899183;55014943952251;ЖТ-7766-1388655;Завершено;На рассмотрении;Юридическое лицо;25;УЗБЕКИСТАН;Мужской;Предпринимательство;Заявление;ВКО;2024-08-21 13:20:12;2024-09-19 13:20:12;2024-09-05 13:20:12;Рассмотрено;Май;Хорошо
877534947398;91999063754005;ЖТ-1595-6783239;На рассмотрении;Отказано;Физическое лицо;33;УЗБЕКИСТАН;Женский;Земельные отношения;Предложение;ВКО;2023-07-06 14:30:58;2023-07-21 14:30:58;2023-08-10 14:30:58;Предоставить ответ;Май;Плохо
915927710306;63988547521573;ЖТ-0194-1270661;На рассмотрении;На рассмотрении;Физическое лицо;44;РОССИЯ;Женский;Земельные отношения;Предложение;Алматинская;2024-11-14 16:53:39;2024-12-10 16:53:39;2024-11-23 16:53:39;Отказ;Июль;
835844631954;67669512611882;ЖТ-0878-0720203;В работе;На рассмотрении;Юридическое лицо;46;РОССИЯ;Женский;Предпринимательство;Жалоба;Жетысуская;2024-08-08 01:20:45;2024-08-15 01:20:45;2024-08-12 01:20:45;Рассмотрено;Январь;Плохо
334986062660;24102736139255;ЖТ-1209-9667637;Отказано;Завершено;Физическое лицо;78;КАЗАХСТАН;Женский;Социальное обеспечение;Жалоба;Алматы;2025-05-01 07:30:26;2025-05-29 07:30:26;2025-06-01 07:30:26;Отказ;Июль;Удовлетворительно
319118288157;72460192695597;ЖТ-3448-3656707;Отказано;Отказано;Физическое лицо;59;КАЗАХСТАН;Женский;Жилищный вопрос;Жалоба;Туркестанская;2023-10-22 07:17:36;2023-10-29 07:17:36;2023-11-19 07:17:36;Отказ;Ноябрь;Хорошо
793977831602;10355178846556;ЖТ-5657-4396770;В работе;Завершено;Физическое лицо;41;УЗБЕКИСТАН;Мужской;Жилищный вопрос;Заявление;Мангистауская;2024-10-04 12:41:48;2024-10-19 12:41:48;2024-10-09 12:41:48;Предоставить ответ;Ноябрь;
999327898556;38318654657769;ЖТ-9316-4909546;Завершено;Завершено;Юридическое лицо;75;РОССИЯ;Женский;Социальное обеспечение;Жалоба;Алматы;2024-02-11 14:51:06;2024-03-01 14:51:06;2024-03-06 14:51:06;Предоставить ответ;Январь;
686923612338;43930099563928;ЖТ-0588-6810253;Завершено;На рассмотрении;Юридическое лицо;71;КАЗАХСТАН;Мужской;Социальное обеспечение;Предложение;Туркестанская;2025-04-07 19:51:21;2025-04-21 19:51:21;2025-05-01 19:51:21;Принять благоприятный акт;Февраль;Удовлетворительно
983001454219;69447398676488;ЖТ-6254-7800958;Отказано;Завершено;Физическое лицо;57;КАЗАХСТАН;Женский;Предпринимательство;Заявление;Мангистауская;2025-06-10 04:48:02;2025-06-19 04:48:02;2025-06-24 04:48:02;Предоставить ответ;Январь;Хорошо
955087716971;64336893471781;ЖТ-1597-0001900;Отказано;Завершено;Физическое лицо;51;РОССИЯ;Женский;Здравоохранение;Заявление;Атырауская;2023-08-01 09:15:26;2023-08-16 09:15:26;2023-08-24 09:15:26;Отказ;Февраль;Плохо
656280095112;55071121309138;ЖТ-4673-4743693;На рассмотрении;На рассмотрении;Физическое лицо;30;РОССИЯ;Мужской;Предпринимательство;Заявление;Актюбинская;2024-05-18 20:15:39;2024-06-03 20:15:39;2024-06-07 20:15:39;Предоставить ответ;Май;Хорошо
705729686548;48884934733905;ЖТ-1319-8596718;На рассмотрении;Отказано;Физическое лицо;76;КАЗАХСТАН;Женский;Земельные отношения;Предложение;Мангистауская;2025-02-12 18:47:54;2025-02-23 18:47:54;2025-03-21 18:47:54;Предоставить ответ;Август;
